1 1:-1 2:-1 3:1 4:-1 5:0.714286 6:-0.714286 
1 1:-1 2:-1 3:1 4:-1 5:1 6:-0.714286 
1 1:-1 2:-1 3:1 4:-0.714286 5:0.714286 6:-1 
1 1:-1 2:-1 3:1 4:-0.714286 5:0.714286 6:-0.714286 
1 1:-1 2:-1 3:1 4:-0.714286 5:0.714286 6:-0.428571 
1 1:-1 2:-1 3:1 4:-0.714286 5:1 6:-1 
1 1:-1 2:-1 3:1 4:-0.714286 5:1 6:-0.428571 
1 1:-1 2:-1 3:1 4:-0.428571 5:0.714286 6:-0.714286 
1 1:-1 2:-1 3:1 4:-0.428571 5:0.714286 6:-0.428571 
1 1:-1 2:-1 3:1 4:-0.428571 5:0.714286 6:-0.142857 
1 1:-1 2:-1 3:1 4:-0.428571 5:1 6:-0.714286 
1 1:-1 2:-1 3:1 4:-0.428571 5:1 6:-0.142857 
1 1:-1 2:-1 3:1 4:-0.142857 5:0.714286 6:-0.428571 
1 1:-1 2:-1 3:1 4:-0.142857 5:0.714286 6:-0.142857 
1 1:-1 2:-1 3:1 4:-0.142857 5:0.714286 6:0.142857 
1 1:-1 2:-1 3:1 4:-0.142857 5:1 6:-0.428571 
1 1:-1 2:-1 3:1 4:-0.142857 5:1 6:0.142857 
1 1:-1 2:-1 3:1 4:0.142857 5:0.714286 6:-0.142857 
1 1:-1 2:-1 3:1 4:0.142857 5:0.714286 6:0.142857 
1 1:-1 2:-1 3:1 4:0.142857 5:0.714286 6:0.428571 
1 1:-1 2:-1 3:1 4:0.142857 5:1 6:-0.142857 
1 1:-1 2:-1 3:1 4:0.142857 5:1 6:0.428571 
1 1:-1 2:-1 3:1 4:0.428571 5:0.714286 6:0.142857 
1 1:-1 2:-1 3:1 4:0.428571 5:0.714286 6:0.428571 
1 1:-1 2:-1 3:1 4:0.428571 5:0.714286 6:0.714286 
1 1:-1 2:-1 3:1 4:0.428571 5:1 6:0.142857 
1 1:-1 2:-1 3:1 4:0.428571 5:1 6:0.714286 
1 1:-1 2:-1 3:1 4:0.714286 5:0.714286 6:0.428571 
1 1:-1 2:-1 3:1 4:0.714286 5:0.714286 6:0.714286 
1 1:-1 2:-1 3:1 4:0.714286 5:1 6:0.428571 
1 1:-1 2:-1 3:1 4:0.714286 5:1 6:1 
1 1:-1 2:-1 3:1 4:1 5:0.714286 6:0.714286 
1 1:-1 2:-1 3:1 4:1 5:1 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:-0.428571 5:-1 6:-0.142857 
1 1:-0.333333 2:-1 3:-1 4:-0.428571 5:-0.714286 6:-0.428571 
1 1:-0.333333 2:-1 3:-1 4:-0.428571 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-1 4:-0.142857 5:-1 6:-0.428571 
1 1:-0.333333 2:-1 3:-1 4:-0.142857 5:-1 6:0.142857 
1 1:-0.333333 2:-1 3:-1 4:-0.142857 5:-0.714286 6:-0.428571 
1 1:-0.333333 2:-1 3:-1 4:-0.142857 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-1 4:-0.142857 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.142857 5:-1 6:-0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.142857 5:-1 6:0.428571 
1 1:-0.333333 2:-1 3:-1 4:0.142857 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.142857 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.142857 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-1 4:0.428571 5:-1 6:0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.428571 5:-1 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:0.428571 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-1 4:0.428571 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-1 4:0.428571 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:0.714286 5:-1 6:0.428571 
1 1:-0.333333 2:-1 3:-1 4:0.714286 5:-1 6:1 
1 1:-0.333333 2:-1 3:-1 4:0.714286 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-1 4:0.714286 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:0.714286 5:-0.714286 6:1 
1 1:-0.333333 2:-1 3:-1 4:1 5:-1 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:1 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-1 4:1 5:-0.714286 6:1 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.428571 5:-1 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.428571 5:-1 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.428571 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.428571 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.428571 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-1 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-1 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-1 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-0.714286 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:-0.142857 5:-0.428571 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-1 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-1 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-1 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-0.428571 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.142857 5:-0.428571 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-1 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-1 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-1 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-0.428571 6:0.142857 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-0.428571 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.428571 5:-0.428571 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-1 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-1 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-1 6:1 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-0.714286 6:1 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-0.428571 6:0.428571 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-0.428571 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:0.714286 5:-0.428571 6:1 
1 1:-0.333333 2:-1 3:-0.714286 4:1 5:-1 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:1 5:-1 6:1 
1 1:-0.333333 2:-1 3:-0.714286 4:1 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:1 5:-0.428571 6:0.714286 
1 1:-0.333333 2:-1 3:-0.714286 4:1 5:-0.428571 6:1 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.714286 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.142857 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.428571 5:-0.142857 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.714286 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.428571 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.142857 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.142857 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:-0.142857 5:-0.142857 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.714286 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.428571 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.142857 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.142857 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.142857 5:-0.142857 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.714286 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.428571 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.428571 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.142857 6:0.142857 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.142857 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.428571 5:-0.142857 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.714286 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.714286 6:1 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.428571 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.428571 6:1 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.142857 6:0.428571 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.142857 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:0.714286 5:-0.142857 6:1 
1 1:-0.333333 2:-1 3:-0.428571 4:1 5:-0.714286 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:1 5:-0.714286 6:1 
1 1:-0.333333 2:-1 3:-0.428571 4:1 5:-0.428571 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:1 5:-0.142857 6:0.714286 
1 1:-0.333333 2:-1 3:-0.428571 4:1 5:-0.142857 6:1 
1 1:-0.333333 2:-1 3:-0.142857 4:-1 5:-0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.142857 4:-1 5:0.142857 6:-1 
1 1:-0.333333 2:-1 3:-0.142857 4:-1 5:0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:-0.142857 6:-1 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:-0.142857 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:0.142857 6:-1 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.714286 5:0.142857 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:-0.428571 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:-0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:-0.142857 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:0.142857 6:-0.714286 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:0.142857 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.428571 5:0.142857 6:-0.142857 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.142857 5:-0.428571 6:-0.428571 
1 1:-0.333333 2:-1 3:-0.142857 4:-0.142857 5:-0.428571 6:-0.142857 
